hotel_id,destination_id,surroundings
190798,416849,0
190799,396,1
190799,1400,0
190799,2978,1
190799,416849,0
190800,396,1
190800,1400,0
190800,2978,0
190800,416849,0
190801,396,1
190801,1400,0
190801,2978,0
190801,416849,0
190802,396,1
190802,1400,1
190802,416849,0
190803,396,1
190803,1400,0
190803,2978,1
190803,416849,0
190804,396,1
190804,1400,1
190804,416849,0
190805,5201,0
190805,417278,0
190806,4257,0
190806,417220,0
190808,4257,0
190808,417220,0
190809,4257,0
190810,4257,0
190811,4257,0
190811,417220,0
190812,2061,0
190813,4174,1
190814,4174,1
190816,4174,1
190817,4174,1
190818,664,0
190818,417031,0
190819,4790,0
190819,28163,0
190819,28922,0
190819,416365,0
190820,730,1
190821,4686,1
190822,2784,0
190822,90053,1
190823,3814,0
190823,417184,0
190824,3814,0
190824,417184,0
190825,3814,0
190825,417184,0
190826,22328,0
190827,5252,1
190827,44351,0
190829,8190,1
190829,175409,0
190829,417407,0
190829,417452,0
190830,105163,1
190831,4818,1
190832,3631,0
190833,2363,1
190834,2363,1
190835,22482,1
190836,6428,0
190836,417341,0
190837,3631,0
190837,417181,0
190838,3631,0
190838,417181,0
190839,5252,0
190840,5257,1
190840,7926,0
190840,416716,0
190842,4816,1
190843,1448,1
190844,5252,0
190844,416161,0
190844,417004,0
190845,5252,0
190845,416161,0
190845,417004,0
190846,2061,0
190846,417102,0
190848,5823,0
190849,1697,1
190850,677,1
190851,3869,0
190852,5669,1
190855,4818,1
190857,5693,1
190858,5669,1
190859,5252,0
190861,2661,1
190862,5252,0
190863,105079,1
190864,4175,0
190864,417213,0
190866,104704,1
190867,301,1
190868,699,0
190869,699,0
190870,42247,1
190871,107133,1
190872,5252,0
190872,416161,0
190872,417004,0
190873,2061,0
190873,417102,0
190874,5252,0
190874,416161,0
190874,417004,0
190875,693,1
190876,2043,1
190877,106884,1
190879,5252,0
190880,2061,0
190880,417102,0
190882,3929,0
190883,8150,1
190884,822,0
190884,417044,0
190885,5589,1
190886,6430,0
190886,417342,0
190887,5693,1
190887,22640,1
190888,5252,0
190890,4685,1
190890,7021,0
190890,416905,0
190891,5693,0
190891,417293,0
190892,5198,1
190892,5201,0
190892,416975,0
190893,2061,0
190893,417102,0
190894,822,0
190895,2061,0
190896,3704,0
190896,7117,0
190896,105975,0
190896,417676,0
190897,1479,1
190897,29246,1
190899,85030,1
190900,6428,0
190900,417341,0
190901,98397,1
190902,105312,1
190903,3816,1
190904,5252,0
190906,6496,1
190907,6496,1
190908,5252,0
190908,416161,0
190908,417004,0
190909,8404,0
190910,2061,0
190911,5669,1
190911,5693,1
190912,22797,1
190913,625,1
190914,5252,0
190914,416161,0
190914,417004,0
190915,5252,0
190916,15618,1
190917,4011,1
190918,3363,0
190919,15038,0
190919,111746,0
190919,416899,0
190919,417467,0
190919,417579,0
190920,105625,1
190921,2061,0
190921,417102,0
190923,96680,1
190924,20848,1
190925,5693,0
190926,5206,1
190927,105176,1
190928,105176,1
190929,6428,0
190929,417341,0
190930,104703,1
190931,104694,1
190933,5698,1
190933,9209,1
190933,417419,0
190934,5698,1
190934,9209,1
190934,417419,0
190935,5698,1
190935,9209,1
190935,417419,0
190936,5698,1
190936,417419,0
190937,5698,1
190937,417419,0
190938,22383,1
190938,86240,1
190940,86177,1
190943,6428,0
190943,417341,0
190944,822,0
190945,4863,0
190945,290999,0
190945,417256,0
190946,4863,0
190946,290999,0
190946,416503,0
190947,4863,0
190947,290999,0
190947,416487,0
190947,416494,0
190948,4863,0
190948,290999,0
190948,416496,0
190949,8404,0
190949,417413,0
190950,9209,1
190950,22383,1
190950,417419,0
190951,8404,0
190951,417413,0
190952,8404,0
190952,417413,0
190953,8404,0
190953,417413,0
190954,8404,0
190954,417413,0
190955,8404,0
190955,417413,0
190956,105500,1
190957,8404,0
190957,417413,0
190958,8404,0
190958,417413,0
190959,8404,0
190960,8404,0
190961,8404,0
190962,8404,0
190962,417413,0
190963,8190,1
190963,22769,1
190964,8404,0
190964,417413,0
190966,8404,0
190966,417413,0
190967,8404,0
190967,417413,0
190968,3929,0
190968,417193,0
190969,5252,0
190969,416161,0
190969,417004,0
190970,2017,1
190972,137,1
190973,1315,1
190974,875,0
190974,416594,0
190974,416595,0
190974,417050,0
190975,875,0
190975,416595,0
190975,417050,0
190976,5252,0
190976,416161,0
190976,417004,0
190977,6428,0
190977,417341,0
190978,6428,0
190978,417341,0
190979,6428,0
190979,417341,0
190980,6428,0
190980,417341,0
190981,6428,0
190981,417341,0
190982,6428,0
190982,417341,0
190983,6428,0
190983,417341,0
190984,6428,0
190984,417341,0
190986,875,0
190986,416596,0
190987,875,0
190987,416602,0
190987,417050,0
190988,3474,0
190988,416284,0
190988,416292,0
190988,417003,0
190989,3576,1
190990,875,0
190990,416592,0
190990,417050,0
190991,105228,1
190992,5252,0
190992,416161,0
190992,417004,0
190993,875,0
190993,416603,0
190993,417050,0
190994,875,0
190994,416597,0
190994,417050,0
190995,875,0
190995,416592,0
190995,416598,0
190995,417050,0
190996,875,0
190996,416592,0
190996,416598,0
190996,417050,0
190997,875,0
190997,416592,0
190997,416598,0
190997,417050,0
190998,875,0
190998,416592,0
190998,416598,0
190998,417050,0
190999,875,0
190999,416592,0
190999,416598,0
190999,417050,0
191000,875,0
191000,416592,0
191000,416598,0
191000,417050,0
191001,875,0
191001,416592,0
191001,417050,0
191002,875,0
191002,416592,0
191002,416598,0
191003,875,0
191003,416598,0
191003,417050,0
191004,22418,1
191005,875,0
191006,875,0
191007,5678,1
191007,339020,0
191008,4091,0
191008,417207,0
191009,3929,1
191009,104623,1
191010,6225,1
191010,106914,1
191011,100195,1
191011,327122,1
191012,875,0
191012,416592,0
191012,416598,0
191012,417050,0
191013,875,0
191014,875,0
191015,4797,0
191015,8190,1
191015,416661,0
191016,106933,1
191017,390,1
191018,2061,0
191018,417102,0
191019,5201,0
191020,5252,0
191021,2061,0
191021,417102,0
191022,487,1
191022,2916,1
191022,7071,1
191022,321529,1
191023,5627,1
191023,312445,1
191024,6428,0
191024,417341,0
191025,1525,1
191025,8167,0
191026,15,1
191026,2272,1
191027,15331,1
191029,281,0
191029,8117,1
191029,29207,0
191029,416769,0
191029,417446,0
191030,2770,0
191030,2784,0
191030,90056,1
191030,181786,0
191030,416789,0
191031,610,1
191031,111679,1
191031,294983,1
191032,6457,1
191033,6430,0
191034,3929,0
191035,5201,0
191036,5252,0
191036,416161,0
191037,281,0
191037,8117,0
191037,29207,0
191037,416769,0
191037,417446,0
191038,106308,1
191039,5252,0
191040,5252,0
191040,416161,0
191040,417004,0
191041,6428,0
191041,417341,0
191042,390,1
191043,6428,1
191043,416881,0
191045,2061,0
191045,417102,0
191046,7401,0
191046,417380,0
191047,4175,0
191047,417213,0
191048,5693,1
191049,7401,0
191049,417380,0
191050,106920,1
191051,7401,0
191051,417380,0
191053,7401,0
191054,987,1
191055,3474,0
191055,416281,0
191055,416305,0
191055,417003,0
191056,3474,0
191056,416285,0
191056,416300,0
191056,417003,0
191057,1845,0
191057,417098,0
191058,1845,0
191059,3474,0
191059,416285,0
191059,416295,0
191059,417003,0
191060,3474,0
191060,416285,0
191060,416295,0
191060,417003,0
191061,3474,0
191061,416284,0
191061,416292,0
191061,417003,0
191062,3474,0
191062,416281,0
191062,416304,0
191062,417003,0
191064,3474,0
191064,416281,0
191064,416305,0
191064,417003,0
191065,1845,0
191066,3474,0
191066,416281,0
191066,416304,0
191066,417003,0
191068,746,1
191069,3474,0
191069,416281,0
191069,417003,0
191070,3474,0
191070,417003,0
191071,3474,0
191071,416281,0
191071,416305,0
191071,417003,0
191072,623,1
191073,3474,0
191073,416281,0
191073,416290,0
191073,417003,0
191075,3474,0
191075,416281,0
191075,416304,0
191075,417003,0
191076,3474,0
191076,416281,0
191076,416291,0
191076,417003,0
191078,3474,0
191078,416285,0
191078,416295,0
191078,417003,0
191079,3474,0
191079,416285,0
191079,416295,0
191079,417003,0
191081,3474,0
191081,416281,0
191081,416290,0
191081,417003,0
191083,823,0
191083,417045,0
191084,3474,0
191084,416284,0
191084,416292,0
191084,417003,0
191085,1845,0
191087,8840,0
191087,22569,1
191088,20585,1
191089,98913,1
191090,98954,1
191091,98935,1
191092,99377,1
191093,97305,1
191094,20645,1
191095,97357,1
191096,20349,1
191097,1699,1
191098,20735,1
191099,20735,1
191100,100014,1
191101,15482,1
191102,98225,1
191103,5070,1
191104,20453,1
191105,28650,1
191106,98609,1
191107,1411,0
191108,1411,0
191109,1411,0
191110,1411,0
191111,2483,1
191113,98651,1
191114,98602,1
191116,98658,1
191117,75249,1
191118,98657,1
191119,98686,1
191120,5262,1
191121,5829,0
191121,417309,0
191122,5829,0
191123,5829,0
191123,417309,0
191124,98659,1
191125,99187,1
191126,375,1
191128,5362,1
191129,20873,1
191130,7926,0
191130,97635,1
191132,7926,0
191132,97619,1
191133,1211,1
191133,7926,0
191133,416712,0
191134,1312,1
191134,7926,0
191135,1653,1
191135,7926,0
191136,20671,1
191137,5246,1
191138,650,1
191139,6239,0
191139,417334,0
191140,6239,0
191140,417334,0
191141,6239,0
191141,417334,0
191142,6239,0
191142,417334,0
191143,5255,1
191144,20815,1
191145,3476,1
191146,3476,1
191147,3245,1
191148,1400,0
191148,417072,0
191149,1400,0
191149,417072,0
191150,1400,0
191150,417072,0
191151,1400,0
191152,3306,1
191153,20415,1
191154,4257,0
191154,417220,0
191155,4257,0
191155,417220,0
191156,4257,0
191156,417220,0
191157,96518,1
191158,31770,1
191159,15464,1
191160,6514,1
191161,20415,1
191162,3235,1
191163,5830,1
191164,5830,1
191165,20337,1
191166,98017,1
191167,1218,1
191168,20403,1
191169,4866,1
191171,20595,1
191172,785,1
191173,785,1
191175,99058,1
191176,6151,1
191177,4175,0
191177,417213,0
191178,8117,0
191178,136962,1
191178,417403,0
191179,2061,0
191179,417102,0
191180,6428,0
191180,417341,0
191181,4726,0
191181,417252,0
191182,5252,0
191182,416161,0
191182,417004,0
191183,4174,1
191183,98928,1
191184,4685,1
191184,7021,0
191184,416905,0
191185,5252,0
191185,416161,0
191185,417004,0
191186,2061,0
191186,417102,0
191187,5901,0
191187,40019,1
191187,417315,0
191188,5464,0
191188,5764,1
191188,417305,0
191190,1457,1
191190,21697,1
191191,1457,0
191191,2692,0
191191,417128,0
191192,398,0
191192,39654,0
191193,1645,1
191194,5252,0
191194,416161,0
191194,417004,0
191195,3929,0
191195,417193,0
191196,288,0
191196,416945,0
191196,417016,0
191197,5252,0
191197,417004,0
191198,106793,1
191199,6428,0
191200,2061,0
191200,417102,0
191202,6457,1
191203,2061,0
191204,1215,1
191206,4797,0
191206,8190,1
191206,416661,0
191206,417255,0
191207,3337,1
191207,7926,0
191207,416715,0
191207,417396,0
191208,753,1
191208,7926,0
191209,14990,1
191210,5252,0
191210,416161,0
191210,417004,0
191211,5252,0
191211,416161,0
191211,417004,0
191212,5252,0
191212,417004,0
191216,1479,1
191216,81605,1
191217,288,0
191217,416945,0
191217,417016,0
191218,2043,1
191219,6428,0
191219,417341,0
191220,4591,0
191220,416263,0
191220,417238,0
191223,4591,0
191223,416255,0
191223,417238,0
191224,4591,0
191224,416238,0
191225,4591,0
191225,416240,0
191225,416256,0
191226,4591,0
191226,416253,0
191227,5252,0
191227,416161,0
191227,417004,0
191228,5252,0
191228,416161,0
191229,8117,0
191229,136962,0
191229,416772,0
191229,417403,0
191231,15464,1
191232,4043,0
191232,7035,0
191232,416745,0
191232,417203,0
191232,417577,0
191234,6428,1
191234,416881,0
191235,6428,0
191235,417341,0
191236,6428,0
191236,417341,0
191237,5252,0
191237,416161,0
191237,417004,0
191238,107014,1
191239,6428,0
191239,417341,0
191240,5592,0
191241,5201,0
191242,5840,1
191243,733,1
191244,276946,1
191245,6428,0
191247,5108,1
191248,15618,1
191249,1697,1
191249,97338,1
191251,6428,0
191251,417341,0
191252,202,1
191252,8190,1
191252,277651,1
191253,8117,0
191253,136962,0
191253,416772,0
191253,417403,0
191253,417470,0
191254,2817,1
191255,6428,0
191255,417341,0
191256,3929,0
191256,58811,1
191257,4303,1
191257,8190,1
191258,92486,1
191259,3474,0
191259,416285,0
191259,416295,0
191259,417003,0
191261,5252,0
191262,3576,1
191263,3576,1
191264,5252,0
191265,2061,0
191265,417102,0
191266,15403,1
191266,28922,0
191266,417445,0
191266,417471,0
191267,610,0
191267,416477,0
191267,417027,0
191268,610,0
191268,416470,0
191268,417027,0
191269,610,0
191269,416470,0
191269,417027,0
191270,610,0
191270,416467,0
191270,417027,0
191271,5766,1
191272,2362,1
191274,3815,0
191274,416451,0
191274,417185,0
191275,3815,0
191275,417185,0
191277,3815,0
191277,417185,0
191279,15038,0
191279,111746,0
191279,416899,0
191279,417467,0
191279,417579,0
191280,15038,0
191280,111746,0
191280,416899,0
191280,417467,0
191280,417579,0
191281,6406,1
191282,20481,1
191282,97759,1
191284,97763,1
191285,4137,1
191286,1400,0
191286,417072,0
191287,14991,1
191288,396,1
191288,1400,0
191288,2978,0
191288,416849,0
191289,237,1
191290,371,1
191291,371,1
191292,371,1
191293,3259,1
191294,3259,1
191295,20650,1
191296,75176,1
191297,97888,0
191299,97888,0
191300,97848,1
191301,97848,1
191302,97845,1
191303,20864,1
191304,7926,0
191304,97616,0
191305,404,1
191306,404,1
191307,99549,1
191308,99542,1
191309,5336,1
191310,5336,1
191311,5336,1
191312,229,1
191313,97359,1
191314,96548,1
191315,6496,1
191316,98138,1
191317,4262,1
191318,98138,1
191319,6239,0
191319,417334,0
191320,4015,0
191320,417200,0
191321,98329,1
191322,5154,1
191323,98351,1
191324,1314,1
191325,96761,1
191326,785,1
191327,785,1
191327,99044,1
191328,99001,1
191329,99001,1
191330,7926,0
191330,97315,1
191331,7926,0
191331,97669,1
191332,20440,1
191333,98727,1
191334,98731,1
191335,20761,1
191336,20761,1
191337,4083,1
191338,20873,1
191339,730,1
191340,97263,1
191340,334166,1
191341,3476,1
191343,3476,1
191344,20337,1
191345,4866,1
191346,98597,1
191346,133040,1
191347,4088,1
191348,98517,1
191349,20636,1
191350,20426,1
191351,97421,1
191352,97409,1
191353,14988,1
191355,7276,1
191355,96871,1
191357,4591,0
191357,416237,0
191357,417238,0
191358,4591,0
191358,416234,0
191359,4591,0
191359,416232,0
191360,3245,1
191361,8345,0
191361,97112,0
191361,416877,0
191362,42148,1
191363,8345,0
191363,9952,1
191363,416874,0
191364,8345,0
191364,20536,1
191364,416875,0
191365,6774,1
191366,6774,1
191367,3312,1
191368,8345,0
191368,97967,0
191368,416876,0
191369,8345,0
191369,97967,0
191369,416876,0
191370,420,0
191370,417025,0
191371,98962,1
191373,98694,1
191374,98694,1
191375,96411,1
191376,4591,0
191376,96412,1
191376,416235,0
191377,104965,1
191378,2061,0
191379,5252,0
191380,114156,1
191381,417,1
191382,1592,1
191382,417086,0
191383,1592,1
191384,73829,1
191384,114067,1
191385,5762,1
191387,7778,0
191388,114236,1
191389,1916,1
191389,114380,1
191389,235458,1
191389,417100,0
191390,18775,1
191393,5822,1
191395,5252,0
191395,416161,0
191395,417004,0
191396,8117,0
191396,136962,1
191396,417403,0
191397,3290,1
191397,7117,0
191397,416914,0
191397,417367,0
191398,104716,1
191400,2061,0
191400,417102,0
191401,5252,0
191401,416161,0
191401,417004,0
191402,2061,0
191403,2043,1
191404,106798,1
191405,107139,1
191406,86448,1
191406,278680,1
191407,86448,1
191407,278680,1
191408,87176,1
191409,87176,1
191411,107181,1
191412,22485,1
191413,105865,1
191414,5669,1
191415,6148,0
191415,417328,0
191416,106765,1
191417,6148,0
191417,106762,1
191418,1416,1
191419,15588,1
191420,22485,1
191421,22485,1
191422,22485,1
191423,2061,0
191423,417102,0
191424,5252,0
191425,5252,0
191427,5252,0
191427,416161,0
191427,417004,0
191428,5252,0
191428,416161,0
191428,417004,0
191429,2061,0
191429,417102,0
191430,8404,0
191430,417413,0
191431,3929,0
191431,417193,0
191432,3929,0
191432,417193,0
191433,3929,0
191433,417193,0
191434,3929,0
191434,417193,0
191435,3929,0
191436,3929,0
191436,417193,0
191437,3929,0
191437,417193,0
191438,3929,0
191438,417193,0
191439,3929,0
191440,3929,0
191440,417193,0
191441,3929,0
191441,417193,0
191442,3929,0
191442,417193,0
191443,3929,0
191443,417193,0
191444,3929,0
191445,3929,0
191445,104635,1
191446,105607,1
191447,105570,1
191448,104654,1
191449,5252,0
191450,5252,0
191451,9628,0
191451,82722,1
191451,104800,0
191452,5252,0
191453,5100,1
191454,875,0
191454,416602,0
191458,6428,0
191458,417341,0
191459,6428,0
191459,417341,0
191460,6428,0
191460,417341,0
191461,15018,1
191461,105821,1
191462,105871,1
191463,22244,1
191463,417419,0
191464,105079,1
191465,22629,1
191465,417419,0
191466,104903,1
191468,3872,1
191468,6428,0
191468,416882,0
191469,3872,0
191469,6428,1
191469,416883,0
191470,3872,0
191470,6428,1
191470,416883,0
191470,417189,0
191471,3872,0
191471,6428,1
191471,416883,0
191471,417189,0
191472,2952,1
191473,2952,1
191473,6428,1
191473,262398,1
191475,2829,1
191475,92542,1
191475,262769,1
191476,1002,1
191477,22277,1
191478,22277,1
191479,22277,1
191481,107153,1
191482,107192,1
191484,104352,1
191485,3871,1
191487,107144,1
191488,104348,1
191489,3929,0
191489,417193,0
191490,6078,1
191491,6428,0
191491,417341,0
191492,2061,0
191492,417102,0
191493,2061,0
191494,104395,1
191496,5693,0
191497,880,0
191498,880,0
191498,417052,0
191499,880,0
191499,417052,0
191500,880,0
191501,880,0
191501,417052,0
191503,4863,0
191503,290999,0
191503,416485,0
191503,417256,0
191504,288,0
191504,416945,0
191504,417016,0
191506,22449,1
191507,5252,0
191507,416161,0
191507,417004,0
191508,5252,0
191508,416161,0
191508,417004,0
191509,912,0
191509,416549,0
191510,912,0
191510,416546,0
191511,912,0
191511,417056,0
191512,8190,1
191512,106396,1
191513,5252,0
191513,416161,0
191514,822,1
191515,1786,0
191515,416863,0
191516,9377,1
191517,104440,1
191518,1438,1
191519,4685,1
191519,7021,0
191519,416905,0
191520,2875,0
191520,8117,0
191520,105062,1
191520,416771,0
191521,2875,0
191521,8117,0
191521,416771,0
191521,417137,0
191522,4818,1
191523,5010,1
191524,104687,1
191525,4870,1
191525,104687,1
191526,4813,1
191526,8117,0
191526,416770,0
191527,4813,1
191527,8117,0
191527,416770,0
191528,2061,0
191528,417102,0
191529,5785,1
191530,390,1
191531,40027,1
191533,105009,1
191534,4618,1
191535,86204,1
191537,106172,1
191538,22336,1
191539,4867,0
191539,86231,1
191539,416965,0
191541,22328,1
191541,296383,0
191542,296383,0
191543,2061,0
191543,417102,0
191544,2061,0
191544,417102,0
191545,2061,0
191546,2061,0
191546,417102,0
191547,5201,0
191548,5201,0
191549,5201,0
191549,417278,0
191551,5201,0
191552,5201,0
191552,417278,0
191553,5201,0
191554,5201,0
191555,1481,1
191556,5198,1
191556,5201,0
191556,416975,0
191557,2061,0
191557,417102,0
191558,3474,0
191558,416284,0
191558,416292,0
191558,417003,0
191559,2061,0
191560,2061,0
191560,417102,0
191561,2061,0
191562,2817,1
191563,104395,1
191564,86634,1
191566,6457,1
191567,6457,1
191568,6457,1
191569,3576,1
191569,6457,1
191570,6457,1
191571,4726,1
191572,6504,1
191573,2061,0
191573,4860,1
191573,416937,0
191574,5693,0
191574,417293,0
191576,105299,1
191577,105299,1
191579,2061,0
191581,2061,0
191581,417102,0
191582,2061,0
191582,417102,0
191583,2061,0
191584,2061,0
191584,417102,0
191585,2061,0
191585,417102,0
191586,2061,0
191586,417102,0
191587,2061,0
191587,417102,0
191588,2061,0
191588,417102,0
191589,2061,0
191590,2061,0
191590,417102,0
191591,42103,1
191592,42103,1
191593,22449,1
191594,22449,1
191595,86634,1
191596,104420,1
191597,3576,1
191598,3576,1
191599,3576,1
191600,3576,1
191601,6504,1
191602,9377,1
191603,4686,1
191604,5693,1
191605,87022,1
191606,86682,1
191607,86682,1
191608,15618,1
191609,105240,1
191610,5693,1
191611,5693,1
191612,5693,1
191613,5669,1
191614,5252,1
191615,6078,1
191616,22412,1
191617,15038,0
191617,89718,1
191617,417579,0
191619,7463,0
191619,416920,0
191620,7463,0
191620,416920,0
191620,417383,0
191622,2491,0
191623,3146,0
191624,4091,0
191625,92439,1
191626,17999,1
191626,92439,1
191627,6,1
191628,2829,0
191629,73060,1
191631,2829,0
191632,73040,0
191633,73146,1
191635,2829,0
191636,92475,1
191637,73131,1
191638,2829,0
191639,92509,1
191640,92908,1
191642,41496,1
191643,2516,1
191645,5592,1
191645,92431,1
191646,17966,1
191647,92925,1
191647,277277,1
191648,11227,1
191649,9141,1
191650,92976,1
191651,92934,1
191653,92784,1
191654,3359,1
191655,6719,1
191656,6473,1
191657,5252,0
191657,416161,0
191657,417004,0
191658,2061,0
191659,5252,0
191659,416161,0
191659,417004,0
191660,2061,0
191660,417102,0
191661,5252,0
191661,416161,0
191661,417004,0
191662,5252,0
191663,5252,0
191663,416161,0
191663,417004,0
191666,5252,0
191667,5252,0
191668,5252,0
191669,5252,0
191669,416161,0
191669,417004,0
191670,5252,0
191671,5252,0
191671,416161,0
191671,417004,0
191672,5252,0
191672,417004,0
191673,5252,0
191673,416161,0
191673,417004,0
191674,5252,0
191676,5252,0
191676,416161,0
191676,417004,0
191677,5252,0
191678,5252,0
191678,416161,0
191678,417004,0
191679,5252,0
191679,416161,0
191679,417004,0
191680,5252,0
191680,416161,0
191680,417004,0
191681,5592,0
191686,104707,1
191687,2061,0
191687,417102,0
191688,8404,0
191688,417413,0
191690,6428,0
191690,417341,0
191691,105211,1
191692,8190,1
191692,106406,1
191693,3474,0
191693,416281,0
191693,416305,0
191693,417003,0
191694,6148,0
191694,417328,0
191695,106890,1
191697,2061,0
191697,417102,0
191698,5252,0
191699,281,0
191699,8117,0
191699,29207,0
191699,416769,0
191699,417446,0
191700,6148,1
191700,106657,1
191701,4068,1
191701,417403,0
191702,6428,0
191702,417341,0
191703,105136,1
191704,6428,0
191704,417341,0
191705,22490,1
191706,621,1
191707,6460,1
191707,339020,0
191708,11659,1
191708,417403,0
191709,106146,1
191710,4797,0
191710,8190,1
191710,416661,0
191711,4797,0
191711,8190,1
191711,416661,0
191711,417255,0
191712,8190,1
191712,42843,0
191712,416657,0
191712,417451,0
191713,1739,1
191713,9628,0
191714,9628,0
191714,105504,0
191716,4424,1
191716,9628,0
191716,22225,1
191717,5693,1
191718,875,0
191718,416592,0
191718,417050,0
191719,108800,1
191720,8117,1
191720,136962,0
191720,416772,0
191720,417403,0
191721,2061,0
191721,417102,0
191722,2361,1
191723,2361,1
191724,2361,1
191726,5252,0
191726,416161,0
191726,417004,0
191727,5252,0
191727,416161,0
191727,417004,0
191728,3869,1
191728,97983,1
191729,4685,1
191729,105009,1
191730,822,0
191730,417044,0
191731,6428,0
191731,417341,0
191732,2816,1
191733,5252,0
191733,416161,0
191733,417004,0
191734,5252,0
191737,5252,0
191738,5252,0
191738,416161,0
191738,417004,0
191739,5252,1
191739,44351,0
191740,6428,0
191740,417341,0
191741,22561,1
191742,912,0
191742,416552,0
191742,417056,0
191743,1219,1
191743,14287,1
191746,2061,0
191747,4068,1
191747,417403,0
191748,98868,1
191749,8190,1
191749,14703,1
191749,29237,1
191750,8404,0
191750,417413,0
191751,4175,0
191751,417213,0
191752,6504,1
191753,105178,1
191754,5693,1
191754,87022,1
191755,5252,0
191755,416161,0
191755,417004,0
191756,2061,0
191756,417102,0
191757,6428,0
191757,417341,0
191758,5700,1
191758,8190,1
191758,416663,0
191759,5693,0
191760,6428,0
191760,417341,0
191762,879,0
191762,417051,0
191763,22208,1
191765,28922,0
191765,111874,1
191765,306535,1
191766,28922,0
191766,65151,0
191766,111819,1
191767,6004,1
191768,5252,0
191768,417004,0
191769,5252,0
191770,875,0
191770,416600,0
191771,610,0
191771,416467,0
191771,416481,0
191771,417027,0
191772,610,0
191772,416470,0
191772,417027,0
191773,610,0
191773,416467,0
191773,416481,0
191773,417027,0
191774,1566,1
191774,95421,1
191775,3980,0
191775,5718,0
191775,416799,0
191775,417197,0
191778,3901,1
191778,7452,0
191779,3362,0
191779,417168,0
191780,3362,0
191780,417168,0
191781,3362,0
191783,107144,1
191785,20546,1
191786,5252,0
191787,4175,0
191787,417213,0
191788,102167,1
191789,22277,1
191790,15038,0
191790,111746,0
191790,416899,0
191790,417467,0
191790,417579,0
191791,5252,0
191792,3290,1
191792,7117,0
191792,416914,0
191792,417367,0
191793,40786,1
191794,42393,1
191794,191520,0
191795,6468,0
191796,4591,0
191796,416247,0
191796,416266,0
191796,417238,0
191797,6428,0
191797,417341,0
191798,281,0
191798,8117,0
191798,29207,0
191798,416769,0
191798,417446,0
191799,9429,1
191800,2362,0
191800,417115,0
191801,5252,0
191801,416161,0
191801,417004,0
191802,2784,0
191802,65078,1
191803,371,1
191806,875,0
191806,416592,0
191806,416598,0
191806,417050,0
191807,5327,1
191809,5252,0
191810,281,1
191810,29207,1
191810,417446,0
191811,2241,0
191811,3502,0
191811,3515,0
191811,416819,0
191811,417110,0
191812,2061,0
191812,417102,0
191815,880,0
191816,5441,1
191816,5764,1
191816,417584,0
191817,5252,0
191817,416161,0
191817,417004,0
191818,11658,1
191818,417403,0
191819,5252,0
191819,417004,0
191820,1272,1
191820,8190,1
191820,416658,0
191821,610,0
191821,416478,0
191821,417027,0
191822,107207,1
191823,5201,0
191824,3673,1
191824,3929,0
191824,416942,0
191825,8190,1
191825,106391,1
191826,8190,1
191826,106419,1
191827,4175,0
191827,417213,0
191828,390,1
191829,3576,1
191830,5785,1
191832,4971,0
191833,1308,0
191833,1457,1
191833,299818,0
191833,378620,0
191833,417065,0
191835,6428,0
191835,417341,0
191836,4632,1
191836,4867,0
191836,416963,0
191837,5252,0
191837,416161,0
191837,417004,0
191838,6428,0
191838,417341,0
191839,5693,0
191839,417293,0
191840,2061,0
191841,5252,0
191842,106026,1
191843,4424,1
191843,9628,0
191844,5252,1
191845,87022,1
191846,390,1
191847,6428,0
191847,417341,0
191848,6428,0
191848,417341,0
191849,2061,0
191850,6428,0
191850,417341,0
191851,6989,1
191852,5149,0
191853,4591,0
191853,416263,0
191853,417238,0
191854,350,1
191855,15098,1
191855,130490,1
191856,6428,0
191856,417341,0
191857,3312,1
191858,875,0
191858,416592,0
191858,416598,0
191858,417050,0
191859,2061,0
191861,106037,1
191862,105023,1
191863,5693,0
191863,417293,0
191864,1272,1
191864,8190,1
191864,416658,0
191867,2043,1
191868,6428,1
191868,416881,0
191869,11658,1
191869,136962,1
191869,417403,0
191870,4068,1
191871,15618,1
191872,6428,0
191872,417341,0
191873,106680,1
191874,156,1
191874,8190,1
191875,1422,1
191876,5252,0
191877,2061,0
191878,5252,0
191878,416161,0
191878,417004,0
191880,5949,0
191880,417322,0
191881,8404,0
191882,2570,1
191883,8190,1
191883,42843,0
191883,416657,0
191884,6460,1
191884,339020,0
191885,2061,0
191885,417102,0
191887,2061,0
191887,417102,0
191888,6428,0
191888,417341,0
191889,105902,1
191890,5252,0
191892,15618,1
191893,108918,1
191894,5592,0
191895,610,0
191895,416470,0
191895,417027,0
191896,5252,1
191896,44351,0
191897,5592,0
191897,417286,0
191898,4863,0
191898,290999,0
191898,416485,0
191898,416502,0
191899,4175,0
191899,417213,0
191900,610,0
191900,416470,0
191900,417027,0
191901,6428,0
191901,417341,0
191902,8404,0
191902,127647,1
191902,417413,0
191903,2492,0
191903,417120,0
191905,2061,0
191905,417102,0
191906,4175,0
191906,417213,0
191907,4175,0
191907,417213,0
191908,22829,1
191910,22277,1
191912,1272,0
191912,8190,1
191912,416658,0
191913,81543,1
191914,86682,1
191915,3290,1
191915,7117,0
191915,416914,0
191916,4685,1
191916,7021,0
191916,416905,0
191917,18778,1
191918,4797,0
191918,8190,1
191918,416661,0
191918,417255,0
